User_ID,Posts_Per_Hour,Last_Videos_Per_Day,Followers_Gain_Overnight,Avg_Followers_Per_Day,Total_Followers,Total_Following,Avg_Post_Length,Avg_Views_Per_Day,Avg_Likes_Per_Day,Avg_Comments_Per_Day,Engagement_Rate,Has_Profile_Picture,Is_Verified,Is_Private,Is_Fake
user_313,135,50,27703,805,224918,40216,489,391558,9321,4602,0.05,1,0,0,Fake
user_314,357,41,8993,428,320668,18876,29,135212,15663,2112,0.007,1,1,1,Fake
user_315,70,48,6246,235,63883,11650,272,187949,43045,2067,0.279,0,0,1,Fake
user_316,250,22,23122,583,314109,32901,252,268079,23107,4212,0.241,1,1,0,Fake
user_317,378,28,19792,847,67857,8447,269,316902,37755,670,0.2,0,0,1,Fake
user_318,291,46,4517,846,277682,19958,283,78699,1913,1141,0.157,1,1,0,Fake
user_319,161,12,28016,128,147795,40264,465,219350,18007,718,0.139,0,1,0,Fake
user_320,448,1,24654,947,178833,7776,99,257210,10935,1892,0.147,0,1,0,Fake
user_321,556,44,23467,550,379981,5438,425,619425,26286,9,0.149,1,1,0,Fake
user_322,309,24,24242,250,195745,45428,477,342252,23459,384,0.015,0,1,1,Fake
user_323,541,22,17797,795,423165,28056,295,322532,12101,4555,0.083,0,0,1,Fake
user_324,8,46,29896,931,360979,21777,44,463824,30193,4194,0.177,1,1,1,Fake
user_325,567,8,8556,417,453035,1664,190,594718,17314,1146,0.04,1,0,0,Fake
user_326,306,16,279,690,67178,8921,416,278237,9764,1582,0.116,1,1,1,Fake
user_327,106,2,25233,598,193759,410,99,59364,36133,4348,0.039,1,0,1,Fake
user_328,137,31,9813,681,296394,2582,255,744127,28451,2481,0.288,1,1,1,Fake
user_329,270,45,9235,141,248262,2809,288,393610,44279,3075,0.032,0,1,0,Fake
user_330,118,28,26945,620,33095,10219,253,277048,24923,4693,0.101,0,1,0,Fake
user_331,109,35,11358,266,9285,20109,110,767476,12004,419,0.194,1,1,0,Fake
user_332,566,18,25661,814,234397,24412,14,781543,43767,4593,0.232,0,0,0,Fake
user_333,159,34,13232,293,193991,41888,156,383114,22540,3316,0.18,1,1,1,Fake
user_334,278,44,13295,349,218628,15045,433,224179,7275,3916,0.12,0,1,1,Fake
user_335,288,31,26930,321,129032,38425,294,101789,45344,1047,0.13,1,0,1,Fake
user_336,215,12,19003,120,109815,42424,232,713041,3349,1610,0.289,0,0,0,Fake
user_337,351,36,24831,83,495230,15210,104,851077,34312,1786,0.135,0,1,0,Fake
user_338,208,11,21473,418,171023,4767,171,335412,23820,602,0.191,1,1,1,Fake
user_339,270,34,389,431,360857,15494,360,728127,32499,502,0.289,0,1,1,Fake
user_340,517,22,15466,517,122388,8593,42,984580,14643,2160,0.109,1,0,1,Fake
user_341,500,20,21433,151,477178,42116,170,962488,34637,2149,0.209,1,1,0,Fake
user_342,257,46,16798,589,457112,7584,102,490249,12611,4335,0.169,1,1,0,Fake
user_343,52,29,24941,506,473198,21363,72,611869,36307,1022,0.034,1,0,0,Fake
user_344,94,17,4891,647,163859,20799,237,57057,46852,4045,0.178,1,1,0,Real
user_345,433,38,28359,902,332331,4537,364,334829,44361,3819,0.05,0,1,0,Fake
user_346,283,35,13025,791,480110,13654,166,757786,22943,2007,0.011,0,0,1,Fake
user_347,45,10,7457,202,472823,365,219,482591,22843,3380,0.26,1,0,0,Real
user_348,3,4,7435,921,249659,21232,177,129088,19172,2972,0.27,0,0,1,Fake
user_349,341,33,23702,184,412513,22277,435,600487,22427,2596,0.036,1,1,1,Fake
user_350,133,9,24547,897,147079,31491,348,978925,5259,3432,0.061,1,1,1,Fake
user_351,268,28,6877,464,290977,2214,118,771059,17009,575,0.12,1,0,0,Fake
user_352,165,18,15546,15,178654,34195,484,83835,41413,4963,0.257,0,0,0,Fake
user_353,452,16,7658,170,302629,13375,177,795314,49584,1134,0.219,0,1,0,Fake
user_354,564,34,16902,123,416189,41511,383,674219,28271,1035,0.171,0,0,0,Fake
user_355,437,23,19234,428,173571,41484,125,977698,2685,588,0.222,1,0,0,Fake
user_356,574,29,25754,269,366125,27897,257,550201,39559,4344,0.138,0,0,1,Fake
user_357,9,0,18108,783,101909,36408,425,668178,41013,4480,0.085,1,1,1,Fake
user_358,114,49,24825,567,472832,48375,422,603538,5296,1115,0.159,0,1,1,Fake
user_359,77,40,15359,728,66654,11937,411,557336,38312,1144,0.201,0,0,1,Fake
user_360,152,32,23675,952,168733,44695,272,417186,15214,171,0.052,0,0,1,Fake
user_361,558,24,26686,481,409780,6577,35,455844,21245,3364,0.013,1,1,0,Fake
user_362,36,46,15119,760,331707,18606,61,779715,6145,1747,0.149,0,1,1,Fake
user_363,378,11,11162,103,300036,19874,272,982231,5137,668,0.032,1,1,0,Fake
user_364,596,1,25949,129,477826,18636,299,314933,31236,4311,0.14,1,1,1,Fake
user_365,565,39,2813,890,120023,34066,452,888786,43618,3257,0.08,0,0,1,Fake
user_366,151,23,10258,34,371250,34392,64,753406,19951,2354,0.243,1,1,0,Fake
user_367,440,49,27715,853,310816,40429,192,424270,22545,995,0.157,1,1,1,Fake
user_368,130,39,6155,441,319494,25104,227,608946,23427,3937,0.192,0,0,1,Fake
user_369,42,15,14050,24,124265,25285,361,225242,20490,3149,0.057,1,0,0,Fake
user_370,315,20,25235,706,426414,38432,254,450557,49532,517,0.162,0,0,1,Fake
user_371,373,46,22870,170,429736,40629,106,346132,44843,1829,0.165,0,0,0,Fake
user_372,40,4,13686,74,130599,46972,159,407207,14412,238,0.219,0,0,0,Fake
user_373,366,42,6867,135,256160,32153,152,928172,45130,1274,0.147,1,1,0,Fake
user_374,215,34,14374,527,295330,9441,455,129032,29737,1553,0.149,0,1,0,Fake
user_375,255,24,14744,887,246285,32740,205,580626,45779,3387,0.153,1,1,0,Fake
user_376,105,12,27949,542,466908,45243,264,246469,2048,2144,0.283,0,1,0,Fake
user_377,362,33,18299,940,10169,14554,54,204271,27386,953,0.085,1,1,0,Fake
user_378,573,43,986,397,164343,27726,386,923907,8894,3574,0.135,1,1,0,Fake
user_379,416,31,12278,925,267890,29425,255,337923,31057,4977,0.072,0,0,1,Fake
user_380,158,49,4553,432,461755,41767,236,748141,12220,1955,0.259,1,0,0,Fake
user_381,242,35,18923,362,50112,28905,390,636772,35639,3469,0.184,0,1,1,Fake
user_382,166,9,28631,130,201401,47144,203,518936,7055,4151,0.187,1,1,0,Fake
user_383,181,39,4205,411,393316,19180,487,276659,27245,1550,0.203,1,0,1,Fake
user_384,422,18,10012,713,77780,42149,93,657668,29860,2595,0.1,1,1,0,Fake
user_385,25,20,24176,570,326949,27084,313,703125,13093,4992,0.165,1,0,0,Fake
user_386,183,26,317,247,168639,9811,424,586747,16216,4841,0.065,1,1,0,Fake
user_387,340,41,16377,729,42628,48948,213,482351,28984,541,0.071,0,1,0,Fake
user_388,421,20,26555,300,277471,417,311,415223,16395,3390,0.116,1,1,0,Fake
user_389,254,7,21589,121,257394,8502,487,573506,25249,3788,0.174,1,1,0,Fake
user_390,273,6,27338,344,242582,24005,43,7251,6256,3559,0.141,1,0,0,Fake
user_391,163,33,11621,918,315935,33771,168,392435,9201,2243,0.037,0,1,0,Fake
user_392,110,42,11135,844,472084,48414,124,720020,5693,122,0.105,1,0,1,Fake
user_393,391,4,7388,919,467093,46116,117,491475,43764,1997,0.232,0,0,0,Fake
user_394,39,2,13734,344,496576,10990,426,51564,20805,1207,0.253,0,1,0,Fake
user_395,481,8,13949,605,381590,24171,212,809497,31170,1845,0.183,1,0,1,Fake
user_396,227,11,22471,623,139464,18868,79,194757,24546,4730,0.018,0,0,0,Fake
user_397,204,2,24662,631,35088,13706,310,254685,27733,554,0.114,1,0,1,Fake
user_398,471,12,13217,110,235659,4560,319,782334,47129,4682,0.076,1,0,0,Fake
user_399,358,6,24996,739,204250,34460,304,727779,47311,1868,0.192,0,0,1,Fake
user_400,312,31,25514,46,407598,14315,141,501501,49970,1471,0.037,1,0,1,Fake
user_401,233,12,22626,75,101282,11329,464,888736,48966,2812,0.114,0,1,1,Fake
user_402,228,6,17616,756,414859,46371,202,497075,10930,1146,0.147,0,0,0,Fake
user_403,24,2,9818,942,403673,35609,332,840212,49876,4371,0.173,0,1,1,Fake
user_404,197,36,10684,363,144813,6937,416,766547,27879,1222,0.171,0,1,0,Fake
user_405,408,41,19233,972,373244,48303,230,93010,16864,3295,0.289,0,1,0,Fake
user_406,336,24,761,459,75016,8763,144,568392,6652,3720,0.173,0,0,0,Fake
user_407,285,42,18598,932,190726,12479,473,278249,11390,833,0.063,0,1,1,Fake
user_408,71,31,25734,418,444477,4123,184,256230,49365,1432,0.072,0,1,1,Fake
user_409,285,33,1055,645,407769,8276,36,897097,27807,3117,0.011,1,1,1,Fake
user_410,359,39,4559,460,30944,13119,322,6269,1883,4935,0.188,0,1,1,Fake
user_411,521,44,5036,758,248379,39752,310,844848,33665,1969,0.074,1,1,1,Fake
user_412,409,37,10821,854,129281,9385,304,673593,16878,3777,0.167,1,1,1,Fake
user_413,549,16,18618,446,117090,42280,309,105131,34453,4777,0.167,1,1,1,Fake
user_414,339,3,20638,296,331910,464,414,591042,7767,2130,0.012,0,0,0,Fake
user_415,28,23,26186,775,1600,41085,24,194624,33499,4956,0.192,0,1,0,Fake
user_416,118,14,19759,488,171554,19979,363,171906,42926,4650,0.159,0,0,1,Fake
user_417,267,38,29941,716,186735,40898,28,26773,28971,2628,0.155,0,1,0,Fake
user_418,182,45,19917,137,432452,6068,67,632784,25706,1355,0.221,1,1,1,Fake
user_419,594,4,18804,751,325400,3865,34,377362,10471,1527,0.235,1,1,1,Fake
user_420,271,0,28408,187,252996,24717,282,453495,925,2564,0.112,0,0,1,Fake
user_421,39,13,12808,741,294585,48384,314,512616,38610,1515,0.071,1,1,0,Fake
user_422,111,41,12495,784,76609,531,293,253645,40726,3395,0.253,1,1,0,Fake
user_423,444,31,6691,603,410876,5888,184,227555,3880,2107,0.053,1,1,1,Fake
user_424,353,5,12800,938,143003,34051,255,198866,27780,2114,0.207,0,0,1,Fake
user_425,321,29,2087,839,167790,16039,126,891613,37422,2468,0.016,0,0,0,Fake
user_426,446,40,17514,959,254121,27221,305,857084,15338,4261,0.179,0,0,1,Fake
user_427,523,3,12662,521,164714,17196,18,150634,5494,2280,0.083,1,1,1,Fake
user_428,118,23,6171,85,317074,32082,282,723730,39551,2034,0.165,0,1,0,Fake
user_429,394,35,15557,155,463058,10495,473,740785,28277,3516,0.147,1,0,0,Fake
user_430,590,47,3559,917,281180,13366,129,633029,15761,4441,0.144,0,0,1,Fake
user_431,194,26,10775,7,104888,47025,436,732538,1322,3563,0.037,1,0,0,Fake
user_432,260,23,18661,607,432084,36224,486,502328,15392,4155,0.056,1,0,1,Fake
user_433,45,50,14795,607,425055,30355,360,223033,40531,925,0.047,0,0,1,Fake
user_434,446,45,20938,378,338606,22610,372,824321,39171,951,0.177,1,0,1,Fake
user_435,1,3,29318,690,98668,1587,184,715770,22021,609,0.199,1,1,1,Fake
user_436,532,39,9982,664,484289,34898,93,139734,4833,2532,0.059,1,0,1,Fake
user_437,551,17,3055,464,313307,10817,58,220550,28562,1823,0.224,1,0,0,Fake
user_438,201,33,5617,388,317236,30910,370,592993,48806,1808,0.037,0,0,0,Fake
user_439,372,2,3418,328,63104,26478,53,902416,32379,379,0.069,0,0,1,Fake
user_440,441,46,22114,449,154989,33992,286,424539,3887,3490,0.292,0,0,1,Fake
user_441,71,4,18117,180,384523,46279,314,303138,20366,2109,0.24,1,1,1,Fake
user_442,338,19,5820,520,31752,5707,219,271661,21993,199,0.041,1,0,0,Fake
user_443,321,4,1050,739,385611,43591,349,41857,2129,4956,0.066,0,1,1,Fake
user_444,127,13,27081,602,463875,29886,277,195080,46679,4257,0.132,1,1,1,Fake
user_445,307,33,22577,286,102206,11596,158,910769,21622,200,0.138,1,0,1,Fake
user_446,519,6,19771,967,274465,11840,473,587906,47258,2625,0.129,0,1,0,Fake
user_447,316,6,16010,791,418826,22943,157,966325,40340,4603,0.272,1,1,1,Fake
user_448,418,46,879,99,264308,31462,97,139850,38677,4093,0.002,0,1,1,Fake
user_449,334,14,6117,237,148088,30425,343,337809,35379,3923,0.073,0,1,1,Fake
user_450,412,34,6520,304,130142,21027,160,251734,9361,697,0.195,0,1,0,Fake
user_451,302,24,2277,505,414559,17061,209,800154,8194,2735,0.206,0,0,0,Fake
user_452,567,12,29862,349,197136,48944,151,171825,44379,2599,0.243,0,0,1,Fake
user_453,130,12,12644,49,221769,23801,386,855089,46130,2848,0.132,0,0,0,Fake
user_454,196,33,9300,577,367340,36833,490,413960,47420,4864,0.251,0,0,0,Fake
user_455,430,42,6746,530,429175,41139,273,980178,27444,457,0.193,1,0,1,Fake
user_456,388,15,7636,918,447060,17408,407,842944,28882,3183,0.017,0,0,1,Fake
user_457,178,36,9538,537,5722,31708,274,939282,14913,1367,0.098,1,0,1,Fake
user_458,582,40,21612,593,156330,8891,162,482543,44348,3944,0.145,1,1,0,Fake
user_459,308,11,17183,520,136832,24832,327,394329,6550,4347,0.198,0,0,1,Fake
user_460,415,35,2293,864,107080,10142,394,647298,11353,3923,0.217,1,1,1,Fake
user_461,561,47,14898,950,75528,37435,490,901215,49845,4995,0.234,0,0,1,Fake
user_462,0,35,1882,436,155243,2142,471,622580,14110,427,0.169,1,1,0,Fake
user_463,311,26,12079,292,13255,21327,439,684448,18376,1406,0.138,1,0,1,Fake
user_464,293,47,16991,330,15110,9335,353,195907,15017,2919,0.061,1,1,1,Fake
user_465,215,6,361,393,341644,40541,324,270833,34800,4727,0.274,1,1,0,Real
user_466,440,49,5630,326,337635,5913,380,173369,36441,802,0.201,0,1,1,Fake
user_467,593,40,10707,775,399703,33484,244,460635,34772,1244,0.064,1,1,0,Fake
user_468,329,36,28170,182,220947,43894,308,496393,2521,129,0.192,1,0,1,Fake
user_469,476,22,29812,976,41266,48621,199,963060,20222,2182,0.062,1,1,0,Fake
user_470,452,43,13463,146,193269,29725,234,248257,32904,3196,0.074,1,1,0,Fake
user_471,452,29,12815,42,243762,25061,97,652161,22554,1928,0.277,1,1,1,Fake
user_472,218,44,5145,833,406741,43101,297,978375,5927,3833,0.023,1,0,1,Fake
user_473,523,42,3628,967,477000,36293,476,743554,43094,1378,0.207,1,0,0,Fake
user_474,484,27,4231,752,77392,15800,458,167199,19120,952,0.148,1,1,0,Fake
user_475,173,6,17578,903,234191,47812,199,234707,42612,3378,0.009,0,1,0,Fake
user_476,86,10,13710,748,328146,6701,431,755949,9978,1462,0.176,1,0,1,Fake
user_477,290,50,15671,215,200288,25722,406,560901,3747,3250,0.27,0,0,0,Fake
user_478,527,11,24351,440,291118,3479,465,909604,9519,3238,0.138,0,0,0,Fake
user_479,343,35,2253,531,82301,36003,261,354573,24202,184,0.015,0,0,1,Fake
user_480,95,25,12746,284,311345,11904,178,683362,39833,1772,0.082,0,1,1,Fake
user_481,240,32,29608,588,232856,47073,335,147525,15878,1194,0.01,0,1,1,Fake
user_482,317,21,28367,900,397652,28805,373,49004,26262,1558,0.236,1,1,0,Fake
user_483,230,42,6765,630,164672,7925,302,143299,19515,2654,0.114,0,0,1,Fake
user_484,203,10,4257,321,56489,42298,188,249874,24003,4167,0.211,0,0,0,Real
user_485,150,34,28522,101,491206,30721,396,719334,3027,2432,0.112,1,0,0,Fake
user_486,25,38,6739,355,143420,11504,276,191219,44533,593,0.193,1,1,0,Fake
user_487,47,28,10150,291,239045,4149,74,22744,9486,4384,0.298,1,1,1,Fake
user_488,250,22,14162,169,144676,29960,494,603174,36239,54,0.056,1,1,1,Fake
user_489,486,20,26800,121,103694,45054,275,98483,11514,1435,0.184,1,1,0,Fake
user_490,74,35,23254,294,370302,14094,389,263572,47340,2617,0.059,0,1,1,Fake
user_491,466,20,21783,280,318002,12997,66,722196,15567,2823,0.173,1,1,0,Fake
user_492,424,23,15557,498,237677,29025,441,139,7016,4828,0.122,0,0,0,Fake
user_493,589,26,5202,449,149297,47002,313,68428,16142,4651,0.113,0,1,1,Fake
user_494,199,48,19782,229,85407,47730,36,443841,16734,4011,0.248,1,0,0,Fake
user_495,393,40,18844,906,307484,14239,101,646811,8684,3837,0.138,0,1,1,Fake
user_496,506,27,10168,173,67389,36994,83,198074,30892,1862,0.001,0,0,0,Fake
user_497,409,46,19250,295,169242,42952,46,239026,23711,3730,0.156,0,1,1,Fake
user_498,249,20,6651,961,8889,38178,235,798118,24319,4679,0.095,1,1,0,Fake
user_499,151,38,16465,939,64967,12199,391,837158,28938,1602,0.005,1,0,1,Fake
user_500,5,15,23487,265,27485,1918,308,183697,24811,4928,0.172,1,0,0,Fake
user_501,109,36,22440,620,454944,21353,246,541343,30576,2940,0.082,1,0,0,Fake
user_502,435,34,15039,771,171199,11913,384,292448,12111,4004,0.232,1,0,1,Fake
user_503,224,13,9025,108,289708,11307,285,307584,39739,4742,0.174,1,1,1,Real
user_504,180,24,6609,946,250138,10170,321,145018,39952,2587,0.275,1,0,1,Fake
user_505,530,49,243,237,193368,37791,348,222736,4189,2836,0.08,0,1,0,Fake
user_506,475,35,4675,682,74319,37150,469,311345,7222,552,0.032,0,0,1,Fake
user_507,51,47,14605,285,165291,40292,349,518671,47076,4622,0.236,1,0,1,Fake
user_508,570,16,2096,144,436105,14031,443,691895,21707,1196,0.02,1,1,1,Fake
user_509,255,23,27019,98,377750,48561,333,74031,19189,2087,0.09,1,1,1,Fake
user_510,124,28,13082,211,196623,26996,439,634021,38697,3698,0.257,0,0,1,Fake
user_511,467,28,19819,565,288425,11219,47,619697,1591,2207,0.234,1,0,1,Fake
user_512,136,25,26462,858,13351,6606,429,550786,49052,699,0.178,1,1,1,Fake
user_513,475,0,8088,520,329719,48025,80,156605,18693,602,0.078,1,1,1,Fake
user_514,543,46,17231,772,227677,27990,163,932664,41203,527,0.058,1,1,1,Fake
user_515,572,2,10777,172,338862,21427,280,637647,16958,3927,0.084,0,1,0,Fake
user_516,324,18,29828,28,169808,43073,286,9534,12719,1774,0.175,0,1,1,Fake
user_517,453,38,18652,612,207375,38350,106,838541,5575,3207,0.034,0,1,1,Fake
user_518,516,1,28810,924,93322,4938,337,705343,34166,3735,0.287,1,0,0,Fake
user_519,436,33,16087,40,171237,41966,321,506746,46350,97,0.032,1,0,0,Fake
user_520,561,8,15079,982,321431,19870,474,347497,13311,1789,0.157,1,0,1,Fake
user_521,456,19,15161,912,438343,15484,450,859704,42395,4322,0.021,1,0,0,Fake
user_522,162,0,18878,552,398737,36250,241,336679,19605,3487,0.164,1,1,1,Fake
user_523,486,19,1280,550,18105,36087,470,903891,16300,1215,0.192,0,1,0,Fake
user_524,460,14,24159,818,337442,9428,51,88189,28565,2909,0.125,0,1,1,Fake
user_525,265,13,2985,199,148325,15496,246,344201,40307,3219,0.268,1,0,1,Real
user_526,253,20,9434,6,169876,10915,17,883678,24412,3793,0.187,0,1,1,Fake
user_527,283,1,21177,500,296546,21305,484,281782,14747,3531,0.034,0,1,1,Fake
user_528,533,49,28868,852,396619,42815,178,723563,5541,852,0.288,1,1,1,Fake
user_529,496,44,14952,842,298073,23834,394,358714,2499,847,0.229,0,0,1,Fake
user_530,244,17,11363,26,20647,46037,307,132998,44936,1313,0.259,0,0,0,Fake
user_531,281,35,22947,378,463082,16024,280,940257,42806,2988,0.176,0,0,1,Fake
user_532,450,32,27611,208,268282,37853,163,407900,10274,4551,0.111,1,0,1,Fake
user_533,79,35,23319,288,29286,35400,478,60375,43546,2389,0.291,0,1,1,Fake
user_534,292,36,25963,964,378943,13316,144,959277,38355,1313,0.096,0,0,0,Fake
user_535,240,36,9746,970,376056,20984,483,970961,31706,1681,0.159,0,1,1,Fake
user_536,278,9,12815,584,374165,36434,178,464063,31696,1703,0.239,1,0,0,Fake
user_537,343,6,20087,436,69136,20189,425,339327,7779,250,0.266,1,1,0,Fake
user_538,327,2,26982,749,260401,17483,60,457616,44446,118,0.023,0,1,0,Fake
user_539,553,29,26541,455,33490,27385,414,596004,42107,4448,0.027,1,0,1,Fake
user_540,82,22,27847,533,485988,8005,146,723230,7025,351,0.215,0,1,0,Fake
user_541,141,9,5738,129,35596,32053,416,638951,21016,2961,0.011,1,1,1,Real
user_542,154,8,13600,850,73353,47499,484,652566,1035,3259,0.057,1,0,1,Fake
user_543,236,16,8163,464,79466,42244,115,72813,26738,2041,0.137,0,1,1,Real
user_544,392,23,5884,302,53610,30344,227,211539,9638,262,0.119,1,0,1,Fake
user_545,156,37,29490,940,274087,48307,264,577885,44782,4162,0.193,0,1,0,Fake
user_546,219,15,20241,112,85659,48736,399,231879,38308,1197,0.261,0,0,0,Fake
user_547,65,14,24026,733,492895,32315,457,130355,7516,4735,0.251,1,0,0,Fake
user_548,424,16,14158,723,374264,14343,91,30885,44115,1360,0.086,0,1,0,Fake
user_549,417,19,15002,941,123214,10588,277,3963,30651,2070,0.28,1,1,1,Fake
user_550,338,5,12604,865,48160,25761,210,751431,39646,4576,0.206,0,1,1,Fake
user_551,555,36,29846,122,395658,18995,277,872769,8290,1141,0.115,1,0,1,Fake
user_552,477,25,21596,455,188909,16196,63,412454,25547,4188,0.091,1,0,0,Fake
user_553,425,36,6011,910,187213,1281,52,826909,22264,3820,0.282,0,1,0,Fake
user_554,63,13,22889,442,177292,37423,103,298158,4209,1828,0.273,1,0,1,Fake
user_555,211,46,18632,505,42550,21798,381,257797,29616,1403,0.085,0,1,1,Fake
user_556,430,4,3130,269,216343,17107,121,223812,14000,906,0.297,1,1,0,Fake
user_557,398,46,12895,88,180131,16639,336,706147,10598,322,0.001,1,0,0,Fake
user_558,598,20,22893,885,393662,37854,25,162241,33373,3864,0.053,0,1,1,Fake
user_559,20,50,1430,140,36478,32644,117,193257,7310,4273,0.037,0,0,0,Fake
user_560,589,30,7854,285,258188,40056,280,811028,28007,4298,0.069,1,1,0,Fake
user_561,389,11,29017,749,210008,46890,267,795206,9257,1660,0.213,1,0,0,Fake
user_562,488,31,28525,684,285795,47515,184,453504,44912,681,0.238,1,1,0,Fake
user_563,6,44,5175,119,32584,7633,395,655797,40264,1407,0.187,1,0,1,Fake
user_564,360,44,8971,991,275083,11826,232,759909,5464,3615,0.209,0,1,1,Fake
user_565,305,36,28919,362,218288,29283,444,816927,48735,1880,0.043,1,1,0,Fake
user_566,399,6,20581,822,336497,39558,284,157860,3511,3496,0.075,1,1,1,Fake
user_567,429,38,17620,80,414045,38159,68,957990,47916,2892,0.085,0,1,0,Fake
user_568,551,41,9564,762,207612,28756,406,134512,32992,2380,0.147,1,1,1,Fake
user_569,559,19,21845,812,364163,176,51,516699,32058,4462,0.258,0,0,1,Fake
user_570,225,2,2187,227,81256,12241,305,471230,14980,2858,0.225,0,0,1,Real
user_571,499,46,22873,744,287360,37423,135,490145,40537,1223,0.074,1,0,0,Fake
user_572,224,36,23807,76,431408,11424,322,489540,10198,1506,0.089,1,1,1,Fake
user_573,279,24,23671,334,46909,28845,261,228950,10271,21,0.083,1,0,0,Fake
user_574,446,5,29564,160,426961,4579,437,213649,6419,3866,0.115,0,1,0,Fake
user_575,497,49,7119,519,108661,10622,285,984857,38908,1095,0.019,1,0,0,Fake
user_576,29,3,29777,343,235142,3633,50,79096,36041,53,0.286,1,0,0,Fake
user_577,398,49,16170,282,83393,21699,150,434286,16134,524,0.187,1,1,1,Fake
user_578,344,21,13476,464,60423,16153,493,929775,26022,3679,0.102,0,1,0,Fake
user_579,414,22,24964,645,399908,43694,479,761241,37172,184,0.278,1,0,0,Fake
user_580,169,27,18114,753,477848,39052,182,530822,4949,4508,0.142,1,1,0,Fake
user_581,478,26,3972,525,455430,30704,305,733839,21119,2416,0.015,1,0,0,Fake
user_582,130,7,12082,688,136710,49790,15,35410,29009,1128,0.199,1,1,1,Fake
user_583,546,49,2507,795,119221,34537,464,417779,14275,4462,0.125,1,0,1,Fake
user_584,27,14,24752,75,125443,32617,430,421327,44524,3849,0.239,1,0,1,Fake
user_585,403,47,3447,723,29629,47104,21,973686,30179,2075,0.075,1,0,1,Fake
user_586,577,41,16528,704,338039,7373,387,313249,28517,568,0.171,0,0,0,Fake
user_587,27,38,25117,322,358362,14040,417,765579,31722,3578,0.256,0,1,1,Fake
user_588,85,0,25543,913,292387,32134,326,501368,7465,1312,0.023,0,1,0,Fake
user_589,438,40,10682,946,12700,46394,346,29650,1763,4014,0.132,1,1,1,Fake
user_590,138,49,13438,39,27516,21422,479,970470,23526,3521,0.299,1,1,0,Fake
